"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-11-30","6.26"," 0035"," 0034","0.00",,,"30","44","16","    0","  330","  330","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-01","5.37"," 2359"," 2359","0.00",,,"43","63","23","    0","  350","  350","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-02","9.84"," 0043"," 0050","0.01",,,"35","46","24","    0","  340","  330","25.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-03","8.05"," 1442"," 1427","0.01",,,"22","28","15","    0","  350","  350","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-04","4.25"," 0002"," 0001","0.01",,,"0","16","1","    0","  360","  350","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-05","1.79"," 2251"," 2240","0.00",,,"19","36","2","    0","  300","  300","6.9","8.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-06","9.40"," 1340"," 1339","0.00",,,"33","48","18","    0","  340","  340","23.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-07","6.49"," 2246"," 2245","0.00",,,"33","43","22","    0","  340","  340","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-08","7.16"," 1444"," 1230","0.00",,,"28","40","15","    0","  150","  150","15.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-09","5.37"," 1414"," 1409","0.00",,,"36","50","21","    0","  180","  180","12.1","13.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-10","6.04"," 2250"," 2249","0.00",,,"41","60","21",,"  310","  310","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-11","9.62"," 2201"," 1054","0.00",,,"41","52","30","    0","  340","  340","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-12","5.37"," 1443"," 1442","0.00",,,"33","46","20","    0","  140","  140","13.0","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-13","5.37"," 2038"," 2037","0.00",,,"39","58","20","    0","  330","  330","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-14","4.70"," 0431"," 1205","0.00",,,"40","53","27","    0","  300","  150","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-15","8.28"," 1921"," 1858","0.00",,,"46","62","30","    0","  280","  270","23.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-16","9.40"," 2026"," 2025","0.00",,,"41","53","28","    0","  190","  190","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-17","10.51"," 2353"," 2310","0.00",,,"36","46","26","    0","  330","  320","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-18","21.92"," 1459"," 1947","0.00",,,"35","45","25","    0","  310","  320","38.0","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-19","24.61"," 1411"," 1429","0.00",,,"36","42","30","    0","  310","  330","36.9","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-20","16.11"," 0146"," 0121","0.00",,,"30","40","19","    0","  310","  320","25.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-21","12.97"," 1341"," 1340","0.00",,,"22","32","11","    0","  340","  350","32.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-22","7.61"," 1454"," 1434","0.00",,,"18","32","4","    0","  350","  340","21.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-23","4.03"," 1204"," 1203","0.00",,,"18","32","4","    0","  350","  340","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-24","5.82"," 0816"," 0815","0.00",,,"21","35","6","    0","  300","  300","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-25","6.26"," 0455"," 0519","0.00",,,"24","38","9","    0","  300","  300","13.0","13.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-26","5.59"," 1455"," 1306","0.00",,,"24","39","8","    0","  160","  150","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-27","6.26"," 1814"," 1813","0.00",,,"37","54","20","    0","  260","  260","16.1","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-28","6.49"," 0638"," 0636","0.00",,,"47","60","34","    0","  280","  280","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-29","10.51"," 2302"," 2302","0.00",,,"44","61","27","    0","  340","  340","32.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-30","10.74"," 0040"," 0145","0.00",,,"28","42","14","    0","  340","  330","31.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2002-12-31","5.82"," 1708"," 1707","0.00",,,"29","45","13","    0","  360","  360","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-01","14.99"," 1207"," 1312","0.00",,,"29","44","14","    0","  320","  320","36.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-02","2.24"," 2339"," 2339","0.00",,,"30","48","11",,"  270","  270","8.9","8.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-03","10.29"," 2102"," 2053","0.00",,,"44","59","28","    0","  330","  340","36.0","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-04","19.46"," 0619"," 0546","0.00",,,"38","51","25","    0","  330","  300","46.1","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-05","3.58"," 2325"," 1736","0.00",,,"35","43","26","    0","  130","  350","8.9","10.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-06","3.80"," 1528"," 1513","0.00",,,"40","57","22","    0","  360","  350","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-07","3.58"," 2303"," 2314","0.00",,,"45","63","27","    0","  290","  280","10.1","10.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-08","14.54"," 1043"," 1035","0.00",,,"45","58","31","    0","  330","  340","28.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-09","23.71"," 0342"," 0342","0.00",,,"23","33","13","    0","  330","  340","40.9","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-10","8.05"," 0123"," 0123","0.00",,,"15","25","4","    0","  360","  350","23.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-11","6.71"," 1502"," 1308","0.00",,,"16","28","4","    0","  160","  160","16.1","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-12","8.05"," 1118"," 1124","0.00",,,"30","52","8","    0","  320","  310","21.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-13","12.75"," 1414"," 1407","0.00",,,"28","53","3","    0","  330","  340","38.9","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-14","5.14"," 1440"," 1441","0.05",,,"15","27","2","    0","   50","   60","16.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-15","12.75"," 1702"," 1645","0.07",,,"11","14","8","    0","  360","  350","32.0","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-16","4.70"," 1429"," 1113","0.00",,,"8","18","-2",,"  350","  350","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-17","13.20"," 1828"," 1806","0.00",,,"16","36","-4","    0","  330","  320","40.0","48.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-18","8.28"," 0020"," 0050","0.00",,,"21","31","11",,"  340","  340","23.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-19","6.71"," 1546"," 1545","0.00",,,"37","55","18","    0","  340","  340","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-20","6.93"," 1447"," 1446","0.00",,,"21","30","11","    0","   40","   30","17.9","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-21","8.50"," 2357"," 2358","0.01",,,"0","12","5","    0","   20","   20","15.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-22","6.04"," 0229"," 0229","0.00",,,"-4","5","-13","    0","   20","   30","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-23","10.07"," 1007"," 1159","0.00",,,"0","22","-7","    0","  140","  170","21.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-24","5.37"," 1419"," 1342","0.00",,,"29","46","11","    0","  340","  350","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-25","13.87"," 0804"," 0803","0.02",,,"20","38","1","    0","  360","  360","31.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-26","10.07"," 1226"," 0827","0.01",,,"18","34","1","    0","  170","  150","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-27","8.28"," 1153"," 1151","0.03",,,"41","52","30","    0","  340","  340","29.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-28","8.72"," 0239"," 0237","0.14",,,"37","46","28",,"  340","  340","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-29","8.50"," 0058"," 0057","0.00",,,"32","43","21","    0","   20","   20","21.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-30","12.08"," 2050"," 2045","0.00",,,"38","49","26","    0","  320","  320","33.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-01-31","5.82"," 1716"," 1715","0.00",,,"42","57","26",,"  280","  270","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-01","6.04"," 1333"," 2325","0.00",,,"47","60","33","    0","   50","  350","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-02","24.16"," 2158"," 2059","0.13",,,"32","40","24","    0","  340","  340","34.9","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-03","8.05"," 0022"," 0014","0.00",,,"22","30","13","    0","  340","  340","28.0","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-04","6.04"," 0021"," 0021","0.03",,,"18","29","7","    0","  360","  360","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-05","8.72"," 1639"," 1601","0.00",,,"19","29","8","    0","  360","  340","28.0","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-06","12.08"," 1529"," 1528","0.00",,,"0","11","-3","    0","  360","  360","25.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-07","6.93"," 1831"," 2003","0.00",,,"13","34","-9","    0","  320","  320","31.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-08","13.20"," 0800"," 0755","0.00",,,"16","29","3","    0","  340","  340","25.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-09","8.05"," 1959"," 1638","0.01",,,"17","30","4","    0","  340","  330","25.1","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-10","6.49"," 1914"," 1948","0.03",,,"20","27","13","    0","  330","  330","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-11","11.63"," 1127"," 1127","0.00",,,"22","33","11","    0","  330","  330","38.0","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-12","1.79"," 1516"," 0224","0.00",,,"25","39","10","    0","   40","   40","6.9","8.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-13","6.71"," 2351"," 2358","0.00",,,"27","38","15","    0","  350","  350","17.9","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-14","14.99"," 0533"," 0527","0.00",,,"21","29","13","    0","  350","  350","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-15","12.08"," 1406"," 1611","0.00",,,"20","28","12","    0","  160","  170","21.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-16","14.32"," 1354"," 1356","0.00",,,"35","49","20","    0","  180","  170","29.1","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-17","19.46"," 0813"," 0709","0.00",,,"38","48","28","    0","  310","  310","44.1","53.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-18","9.62"," 1217"," 1425","0.00",,,"33","45","21",,"  350","   30","21.9","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-19","6.49"," 1521"," 1520","0.00",,,"37","52","22","    0","   40","   30","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-20","7.61"," 1110"," 1516","0.00",,,"37","49","24",,"  340","   20","19.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-21","11.41"," 1636"," 1636","0.01",,,"28","43","12","    0","   20","   20","21.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-22","10.29"," 1803"," 1803","0.01",,,"0","13","2","    0","   20","   20","17.0","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-23","17.22"," 1508"," 1434","0.00",,,"-4","3","-11","    0","  360","  350","31.1","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-24","6.71"," 1448"," 1505","0.00",,,"-6","4","-17","    0","  160","  160","16.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-25","3.13"," 0853"," 0852","0.00",,,"8","28","-13",,"  340","  340","15.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-26","4.25"," 1131"," 1130","0.00",,,"21","38","4",,"  140","  140","10.1","12.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-27","7.38"," 1417"," 1349","0.00",,,"23","32","13",,"  110","  120","13.0","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-02-28","6.26"," 1342"," 1410","0.00",,,"27","39","15","    0","  160","  160","17.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-01","16.33"," 1220"," 1236","0.00",,,"22","34","10","    0","  330","  350","33.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-02","6.71"," 1129"," 1202","0.00",,,"23","42","3","    0","  160","  150","15.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-03","12.30"," 2011"," 2010","0.00",,,"22","35","9","    0","  350","  350","31.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-04","6.26"," 0106"," 0024","0.00",,,"0","14","2","    0","  360","  350","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-05","9.17"," 1550"," 1549","0.00",,,"21","35","6","    0","  190","  190","17.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-06","15.43"," 1332"," 1618","0.00",,,"24","38","9","    0","  360","  350","36.9","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-07","14.99"," 1612"," 1611","0.00",,,"25","45","4","    0","   30","   30","25.1","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-08","8.72"," 0326"," 0323","0.00",,,"0","8","-1","    0","   20","   20","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-09","7.38"," 2140"," 2259","0.00",,,"0","16","2","    0","  140","  140","15.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-10","5.37"," 0057"," 0057","0.00",,,"29","50","8","    0","  140","  140","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-11","10.29"," 1344"," 1344","0.00",,,"39","56","22","    0","   30","   30","25.1","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-12","6.49"," 1715"," 1714","0.00",,,"39","56","22","    0","  350","  350","16.1","17.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-13","6.26"," 0910"," 1231","0.00",,,"53","74","32","    0","  190","  210","17.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-14","8.28"," 1446"," 1334","0.00",,,"56","80","32","    0","  240","  240","19.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-15","9.84"," 1133"," 0102","0.00",,,"50","65","34","    0","  350","  290","21.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-16","8.95"," 2200"," 2200","0.10",,,"53","71","35","    0","  180","  180","23.9","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-17","19.69"," 2350"," 2333","0.47",,,"43","52","34","    0","  340","  340","34.9","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-18","22.37"," 0615"," 0556","0.41",,,"34","35","32","    0","  350","  350","32.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-19","23.49"," 1214"," 1231","0.07",,,"36","40","32","    0","  340","  340","36.9","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-20","10.96"," 0045"," 0107","0.00",,,"39","50","28","    0","  340","  340","21.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-21","7.16"," 1558"," 1611","0.00",,,"40","55","25","    0","  350","  330","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-22","5.59"," 1243"," 1242","0.00",,,"49","65","32","    0","  300","  300","15.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-23","14.99"," 1142"," 1251","0.00",,,"54","73","34","    0","  340","  340","47.0","51.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-24","8.05"," 0920"," 0846","0.00",,,"41","53","28","    0","  320","  300","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-25","6.93"," 0739"," 0738","0.00",,,"40","53","26","    0","  340","  350","21.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-26","10.07"," 2324"," 0935","0.00",,,"46","56","36","    0","   30","  350","23.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-27","17.22"," 1641"," 1637","0.00",,,"32","40","23","    0","  340","  340","25.9","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-28","23.04"," 1509"," 1255","0.00",,,"28","37","18","    0","  320","  340","42.9","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-29","9.17"," 1504"," 1142","0.00",,,"27","44","9","    0","  340","  350","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-30","11.41"," 1327"," 1206","0.00",,,"45","64","25","    0","  340","  320","31.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-03-31","11.18"," 1103"," 0955","0.00",,,"60","77","43","    0","  310","  280","29.1","34.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-01","11.63"," 1407"," 1328","0.00",,,"59","81","36","    0","  230","  210","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-02","10.07"," 2251"," 2255","0.00",,,"37","46","27",,"   80","   90","25.1","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-03","10.29"," 1349"," 1424","0.03",,,"41","51","30",,"   20","   30","23.0","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-04","5.82"," 1521"," 1520","0.03",,,"32","40","23","    0","   80","   80","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-05","12.75"," 1624"," 1623","0.00",,,"36","52","19","    0","  170","  180","25.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-06","10.74"," 0737"," 0736","0.07",,,"33","36","29","    0","  160","  170","19.9","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-07","6.93"," 0716"," 0711","0.01",,,"36","43","28","    0","   30","   30","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-08","6.93"," 1546"," 1545","0.00",,,"42","64","20","    0","  190","  180","21.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-09","6.04"," 2345"," 2344","0.00",,,"52","77","27",,"  300","  300","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-10","11.86"," 0425"," 0424","0.00",,,"58","67","39",,"  330","  330","34.9","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-11","10.51"," 1714"," 1216","0.00",,,"55","73","36",,"  120","  140","21.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-12","10.51"," 1504"," 1406","0.00",,,"63","86","40","    0","  170","  170","25.1","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-13","5.37"," 1410"," 1242","0.00",,,"65","87","42","    0","  240","  270","16.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-14","7.83"," 0738"," 0703","0.00",,,"62","75","48","    0","  360","  350","19.9","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2003-04-15","16.11"," 2332"," 2308","0.00",,,"56","67","44","    0","  330","  340","29.1","33.1"
